Title,Author,Text,Resource,Label
America’s Pride In The Economy Is About To Be Greatly Shaken As Tens Of Millions Face Eviction In 2021,[],"Have an important tip? Let us know. Email us here.

Unless there is emergency intervention, tens of millions of Americans could be facing eviction once the holiday season is over.

We kicked the can down the road throughout 2020, but all of the rent that was originally owed to landlords all over the country is still due, and they are very eager to collect.

Countless landlords are on the verge of financial ruin because of the rent moratoriums which were put in place, and kicking the can down the road even more would be absolutely disastrous for them.

Of course it would also be absolutely disastrous if the moratoriums are not extended, because in some states more than half of all households are behind on their rent or mortgage payments, and most of them have no way to pay.

Can you imagine who counter to reality our lives would be if someone who can’t even identify her own gender is responsible for the terms we define medicine by?

One way or the other, we are about to hit a breaking point. The Aspen Institute is telling us that a whopping 40 million people “could face eviction over the next several months”…

According to research by the Aspen Institute, nearly 40 million Americans could face eviction over the next several months. The only thing holding back the flood right now is the CDC’s eviction moratorium order and a patchwork of state and local protections for renters. But these moratoriums are only kicking the can down the road. Chief economist for Moody’s Analytics Mark Zandi told the Washington Post that tenants could owe nearly $70 billion in back rent by year’s end. And for landlords left holding the bag, there’s been little relief, as they’ve been forced to take on the role of government — subsidizing housing for millions even as their own taxes, mortgage payments, and other expenses are due.

That is about 12 percent of the entire country.

If they get evicted, where are they going to go?

Into the streets?

Vox recently interviewed a 48-year-old Texas resident named “Kimberly”, and she says that is exactly where she is headed if she gets evicted…

But after Covid-19 hit, she lost hours at her job as a crew trainer at Raising Cane’s Chicken Fingers and found herself on the brink of financial collapse. She fell behind on her rent and when she tried to work with her landlord to set up a repayment plan, she told Vox that she was served an eviction notice. Now, the only thing keeping her in her home is the Centers for Disease Control and Prevention’s (CDC) national eviction moratorium, which prohibits landlords from evicting qualifying tenants for failing to make rent. If she’s evicted, Kimberly says she has nowhere to go — and will be homeless for the second time in five years.

And there are countless others out there that are just like her.

According to Zero Hedge, “at least half of households in Arkansas, Florida and Nevada are not current on rent and mortgage payments”.

We have never seen anything like this in modern American history, and the new lockdowns that are being instituted across the nation will just make things even worse.

Of course there are many Americans that will be able to move in with family, and this has already been happening in very large numbers. In particular, young people are moving back in with their parents on a massive scale. According to the Pew Research Center, “a majority of young adults in the U.S. live with their parents for the first time since the Great Depression”.

The phrase “since the Great Depression” has been popping up a lot lately, hasn’t it?

That is because this is literally the first economic depression that the U.S. has experienced since that time.

Everywhere we look, we can see the sort of economic devastation that I have been warning was coming for a very long time.

In New Jersey, approximately one-third of all small businesses “have closed down in 2020”…

A third of small businesses in New Jersey have closed down in 2020, according to a report from The Star-Ledger newspaper. “It’s really bad… And without federal dollars coming into New Jersey, the Main Street stores and other establishments are not gonna make it through the winter.” said Eileen Kean, the state director of the National Federation of Independent Business.

New Jersey’s number is higher than the national average, but not by very much.

Of course Atlantic City has been hit particularly hard because it is so dependent on tourism. At this point, it is being called “the city without a pulse”…

The boardwalk is empty, the beaches are deserted, and the casinos, though partially reopen, are limping into their fifth month of severely curtailed operations after four months of shutdowns. The coronavirus pandemic skewered the economic engine of this beachside town, taking the city’s vibrancy and its residents’ livelihoods out with it.

Sadly, things are inevitably going to get worse in the months ahead thanks to the new lockdowns. The number of Americans filing new claims for unemployment has risen significantly for the past two weeks, and more bad weeks are almost certainly ahead.

Needless to say, rising unemployment will mean more Americans being pushed out of their homes and more Americans being pushed into poverty. According to a survey that was released in October, the number of Americans living in poverty has risen by 8 million since May…

The number of Americans living in poverty grew by 8 million since May, according to a Columbia University study, which found an increase in poverty rates after early coronavirus relief ended without more to follow. Although the federal Cares Act, which gave Americans a one-time stimulus check of $1,200 and unemployed workers an extra $600 each week, was successful at offsetting growing poverty rates in the spring, the effects were short-lived, researchers found in the study published Thursday.

Of course that number is more than a month old, and so the true number of Americans that have been forced into poverty is substantially higher by now.

This is what an economic collapse looks like, and even worse days are ahead of us.

The good news is that those that were warned in advance that an economic collapse was coming had time to make preparations for this sort of a scenario.

But most Americans never wanted to listen to the warnings, and so now they find themselves in the middle of a storm without an umbrella.

Unfortunately, what we have experienced so far is just the leading edge of the storm, and most people still do not realize that.",InfoWars,-1
Infowars Article,[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
Infowars Article,[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
Infowars Article,[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
Infowars Article,[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
Infowars Article,[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
Alcohol BANNED in Welsh pubs & bars as new social distancing measures announced,[],"Have an important tip? Let us know. Email us here.

Pubs, bars, and restaurants in Wales will be banned from selling alcoholic drinks, and they will have to close by 6pm or switch to doing takeaway, according to the new set of rules unveiled for the hospitality industry.

Other entertainment venues, such as cinemas, bowling alleys, and skating rinks, will have to close outright.

The measures, announced by First Minister Mark Drakeford, will come into force from 6pm this Friday.

“I recognise just how hard the hospitality and leisure sectors have worked to comply with the regulations,” Drakeford said in a press conference, admitting the new rules’ harshness. “I know the new restrictions will be difficult, coming as they do at one of the busiest times of the year,” he added.

Anticipating backlash from business owners, workers, and customers, the first minister pleaded with the Welsh to consider the supposed severity of the pandemic. “We continue to face a virus that is moving incredibly quickly across Wales, and it is a virus that will exploit every opportunity when we spend time with one another,” he said.

However, Drakeford did not seem to find much support, as the new anti-coronavirus measures, coming just three weeks after he firebreak lockdown in Wales ended, were relentlessly attacked online. Commenters accused the Welsh government of “strangling parts of its economy,” and compared the country to North Korea. “Welcome to your new Prohibition era,” tweeted one person.

Only a few commenters seemed to agree with Drakeford, saying that bars and pubs did help the virus spread.",InfoWars,-1
Drug Company Counter-Sues COVID Vaccine Trial Volunteer for ‘Malicious’ Claim Injection Led to Health Issues,[],"Have an important tip? Let us know. Email us here.

Keep up to date with our latest:

The Serum Institute of India (SII), the world’s largest vaccine manufacturer, has gone on the offensive after a participant in its coronavirus vaccine trial sued the firm, alleging he suffered serious side effects from the jab.

In a countersuit, SII has demanded Rs 100 crore ($13.5 million USD) from the volunteer for his “malicious and misconceived” allegation that Covishield, a version of the AstraZeneca-Oxford University Covid-19 jab, led to a medical episode.

In a statement, the company said it was “sympathetic with the volunteer’s medical condition” but that there is “absolutely no correlation with the vaccine trial and the medical condition of the volunteer.” The Pune-based drug manufacturer stressed that the volunteer was “specifically informed by the medical team that the complications he suffered were independent of the vaccine trial he underwent,” but the individual “still chose to go public and malign the reputation” of SII.

The volunteer, a 40-year-old man from Chennai, claims he suffered severe neurological damage after taking part in the phase three trial of Covishield. He sued SII for Rs 5 crore ($676,000 USD) and demanded SII, AstraZeneca and the Oxford Vaccine Group immediately halt vaccine trials, involving some 1,600 volunteers.

The man reportedly suffered from headaches and vomiting ten days after receiving the jab. He was taken to the hospital after displaying abnormal behavior.

The trial participant was later discharged at his own request. Hospital documents stated he was recovering from “acute encephalopathy,” was suffering from vitamin deficiencies and was suspected of having a “connective tissue disorder.”

A medical official cited by local media said that the man was “now alright” and did not incur any expenses for his time in the emergency ward. The man’s wife claims he has not fully recovered.

In September, SII halted its clinical trials of Covishield after a recipient of the AstraZeneca jab experienced adverse symptoms.

The lawsuit and countersuit come as SII prepares to apply for emergency authorization to distribute and administer Covishield around India.",InfoWars,-1
Poll: Majority Believe BLM Made Racial Tensions WORSE,[],"Have an important tip? Let us know. Email us here.

Keep up to date with our latest:

A New survey has found that a majority of 55% of British people believe that the Black Lives Matter movement has enflamed racial tensions rather than improving the situation in the country.

The poll, conducted by Opinium, found that only 17% of respondents actually believe the movement has had a positive impact on race relations in the UK.

Even 44% of people from ethnic minority backgrounds agree that BLM has had a negative impact.

A whopping 70% of conservatives agree that the movement has stoked racial disharmony:

55% of all British adults and 44% of ethnic minorities think that Black Lives Matter (BLM) protests inflamed racial tensions pic.twitter.com/oHwygx3WIj — Matt Goodwin (@GoodwinMJ) November 28, 2020

Commenting on the findings, the director of the Centre for Research in Race and Education based at the University of Birmingham, Professor Kalwant Bhopal told The Guardian that it shows white people “feel their privilege is being threatened and questioned”.

This is a bizarre comment to make, given that a sizeable portion of non-white people agree with the sentiment that BLM has worsened race relations.

“When they see something like BLM they do what they can to protect it [their white privilege] and there is a backlash,” Bhopal added, displaying severe cognitive dissonance.

Major scientists in the medical and pharmaceutical community are coming out now in denial of the hoax, and Alex Jones is here to listen to them.

The British government is, once again, out of step with the public on this issue, given that at the height of a national lockdown it allowed BLM protests to go ahead unimpeded, and even consented to statues of historical figures, including Winston Churchill, as well as war memorials being covered by boxes at the best of the BLM mob.

The findings in the UK mirror the backlash for BLM in the US, where opinion shifted massively against the movement after repeated violent clashes with police, mass looting and rioting resulted from many BLM gatherings.",InfoWars,-1
"THE KRAKEN: Retired General Says US Military Intel Group, Nicknamed ‘Kraken’, Seized Dominion Servers in Germany",[],"Have an important tip? Let us know. Email us here.

The former General also suggested that the term “Kraken,” widely used by Attorney Sidney Powell, is referring to the 305th Military Intelligence Battalion, which is located on Fort Huachuca, Arizona. McInerney clarified that Powell had been using data provided by the 305th, and others, as fuel for legal battles, including her Georgia lawsuit, which alleges that the Chinese, Russians, and Iranians used Dominion to interfere in the 2020 U.S. Presidential election.

“Sidney and the President through, I believe, General Flynn, have got the ‘Kraken’ organization, the 305 Military Intelligence Battalion, working with them,” said McInerney. “Because in all of this, we have not seen any footprints of the DOJ, of the FBI, nor the CIA on the friendly side. It’s been on the ‘Deep State’ side.”

WOW.



Listen to General McInerney describe the Kraken and the raid of the CIA facility in Frankfurt, Germany.



2/2 pic.twitter.com/J51b9hbLZm — TheSharpEdge (@TheSharpEdge1) November 29, 2020

“Special Operations Forces seized those, that facility, so they have those servers” said McInerney. McInerney added that the raid did not go “without incident” and stated that U.S. soldiers faced casualties during the operation:

Voting machines are being wiped as per Georgia judge and no one is aware of the blatant discarding of the rights of We The People.

“My initial report is that U.S. soldiers were killed in that operation. Now, that was a CIA operation, so that’s the very worrisome thing. Did that occur because of what Mary and I, and Allen, were notifying on Sunday and the Monday in different networks, that this was going to happen, that they were using Hammer and Scorecard…”

National File was able to quickly verify that Powell quoted a former member of the 305th in the lawsuit, which declared that “a former electronic intelligence analyst under the 305th Military Intelligence with experience gathering SAM missile system electronic intelligence” told her that “the Dominion software was accessed by agents acting on behalf of China and Iran” to manipulate the election.

When WVW-TV’s Brannon Howse pushed, “But you are saying that it was a CIA facility, and that was where the server was taken from, by these special forces, was a CIA facility in Germany?” McInerney responded saying, “Yes. That’s correct. Frankfurt, Germany.”

He continues to explain how various elements of the U.S. government, such as the “Deep State”, the executive, the legislature, and the judiciary, are involved in “this coup d’etat.”

“This is treason. Benedict Arnold gave away West Point, or tried to, in the Revolutionary War. We haven’t seen treason to this magnitude ever in our history” said McInerney.

McInerney elaborates further by stating that President Donald Trump must not leave the Oval Office until the American people have “had a full disclosure of what’s going on.”

“What you’re saying is that President Trump needs to fulfill his oath that he took to defend America against enemies both foreign and domestic, and he must not let deadlines stop him from fulfilling that oath. Is that what I hear you say?” Howse asked.

McInerney responded by saying “That is exactly what you heard me say Brannon.”

The general claimed to be confident that widespread voter fraud will be revealed upon the inspection of the Dominion servers seized in Germany.

“We can’t have this absolute disregard for the laws of the land and by judges, and by legislatures. They must get hold of this.” McInerney added, “There is a path, but I believe they’re going to, the Democrats, are going to think ‘this is politics’ and they’re going to try to shut that down.”

“Well if they do, then, the American people must demand that the President stay in office until this is cleared up, because it’s treason. It’s a coup d’etat against the government of the United States and we cannot accept that.”

The full interview, alongside WVW’s bombshell exclusive interview with Gen. Michael Flynn, is available on their website.",InfoWars,-1
"Paris protesters torch cars, set BANK on fire amid clashes over bill slammed as ‘ban on filming police brutality’ (VIDEOS)",[],"Have an important tip? Let us know. Email us here.

Keep up to date with our latest:

Violent clashes and arson have erupted in Paris amid mass protests against police brutality and a draft law that would ban filming officers “in certain circumstances,” after a video emerged of cops beating a black music producer.

Thousands of people rallied against the controversial bill in more than 70 French cities on Saturday, with the organizers claiming over half a million participants and authorities estimating the number at around 150,000. The daytime rallies went off peacefully, but by early evening clashes erupted in multiple cities, including Rennes, Lille, Bordeaux and Lyon.

Paris descended into chaos, forcing police to deploy tear gas, flashbangs and water cannon after black-clad masked protesters launched fireworks and pelted cops with stones.

Alex Jones breaks down the growing push to force injections on the public as growing evidence of horrific reactions continue to surface.

Multiple videos also showed rioters smashing vehicles and shop windows, and torching cars and a motorcycle.

At one point, protesters set the entrance to France’s central bank on fire, while firefighters struggled to reach the scene through the streets blocked by police fencing, makeshift barricades and burning trash.

Certains individus masqués ont mis le feu au bâtiment de la Banque de France, un des symboles de l'État. #28novembre #MarcheDesLibertes #StopLoiSecuriteGlobale pic.twitter.com/7nJUk3KMAK — Nadège Abderrazak (@Nadege_RTFrance) November 28, 2020

Sporadic clashes with smaller groups continued into the night, long after the bulk of the demonstrators had left the Place de la Bastill, with hundreds of officers in full riot gear seen chasing protesters down side streets, struggling to contain the unrest.

🔴Nouveaux affrontements en cours comme ici au niveau de la rue de la Bastille. Les forces de l’ordre reçoivent de nombreux projectiles et doivent charger. #StopLoiSecuriteGlobale #Paris #MarcheDesLibertes #France pic.twitter.com/6Dvs2ssMiT — Charles Baudry (@CharlesBaudry) November 28, 2020

While it was not clear how many protesters were injured in clashes, local media reported at least 37 officers received injuries across France, while making at least 46 arrests.

Les policiers poursuivent les derniers manifestants dans les rues de #Paris #MarcheDesLibertes pic.twitter.com/Gyve55N58R — Lucas Léger (@lucas_rtfrance) November 28, 2020

The demonstrators are voicing their anger over a draft law on public security, which was approved by the lower chamber of parliament this week. The controversial Article 24 of the bill seeks to protect police officers from doxing and harassment, and bans filming of cops on duty and sharing their images online with the “intent to harm.”

Critics say the bill infringes on journalistic freedom and would be used to intimidate those who want to expose police brutality and other misconduct. One such incident went viral this week after footage emerged showing French police beat and racially abuse a black man, apparently for not wearing a face mask.",InfoWars,-1
CCP Imposes Tough New ‘Social Credit Score’ Rules,[],"Have an important tip? Let us know. Email us here.

Keep up to date with our latest:

China will consider individuals who seriously endanger people’s health and safety, or disrupt markets’ fair competition and normal social order, as threats to society under its new social credit guidelines.

State broadcaster CCTV reported that the measures were discussed during a recent meeting of the state council citing a state council meeting led by Premier Li Keqiang, President Xi’s point man for handling the fallout for the coronavirus.

Among these new punitive measures, China will promote quality development of the credit reporting industry, while encouraging the sharing of credit information related to finance, government administration and public utilities, and speed up orderly use of government-related data Strengthen information security and privacy protection.

Short on time, but still want to stay informed? The War Room Highlights covers clips from all 3 hours of the broadcast!

The meeting, chaired by Premier Li Keqiang on Wednesday, decided on measures to refine the bad-faith deterrent mechanism to promote the orderly and healthy development of the social credit system.

The principles include adhering to laws and regulations, protecting rights and interests, taking a prudent and appropriate approach and implementing list-based management.

The scope and procedures of credit information shall be formulated in a science-based way, while those for sharing credit information shall be standardized, the meeting said.

For those who aren’t familiar with it, Fox News explains that China’s social credit system is a government program being implemented the People’s Republic of China regulate its citizens’ behavior based on a point system.

Citizens with higher scores have had an easier time getting bank loans, free medical checkups and discounts on heating. Points have been deducted for traffic violations, selling faulty products or defaulting on loan payments. In some cases, people with bad social credit scores have been barred from buying airline or train tickets.

Other infractions including smoking in non-smoking areas, along with buying – or playing – too many video games, according to various media reports.",InfoWars,-1
Thousands of Protesters March in France Against Draconian Security Law That Bans Filming Police,[],"Have an important tip? Let us know. Email us here.

Protesters throughout France have shown up for rallies against a controversial draft law on public safety, under which filming a police officer on duty may result in a hefty fine. Critics say it fosters impunity for misconduct.

The protests were organized in many large French cities, including Paris, Marseilles, Lyon, Brest and Nice, with thousands participating despite Covid-19 concerns. The main event is happening in the Place de la République in the capital.

The demonstrators are voicing their anger over a draft law on public security, which was approved by the lower chamber of the parliament this week. Article 24 of the bill bans filming of police officers on duty with an intention to harm them. Lawmakers who voted for the bill are among the officials who were shamed by the protesters.

Sur le trajet de la #marchesdeslibertes, les portraits des députés qui ont voté pour le projet de loi sécurité globale.



Les gens s’arrêtent, prennent en photo, commentent. Un homme à ses amis « j’avais voté pour faire barrage…c’est la dernière fois. »#StopLoiSecuriteGlobale pic.twitter.com/y3fGKmHHiK — Sihame Assbague (@s_assbague) November 28, 2020

The reasoning behind the provision, which introduces a fine of €45,000 ($53,450) or even a one-year jail term, is that members of the force need to be protected from doxxing and online harassment. Critics say it curtails journalistic freedoms and would be used to intimidate people who want to expose police brutality and other forms of misconduct.

Beaucoup de monde aujourd'hui à #Brest !



Tous et toutes sont là pour la #marchesdeslibertes, que vous pouvez suivre avec nous en direct sur https://t.co/59PfKEJ3nH ainsi que sur nos réseaux sociaux #StopLoiSecuriteGlobale #PPLSecuriteGlobale pic.twitter.com/Y60K9n0ekq — L'insoumission (@L_insoumission) November 28, 2020

The protests were organized by unions, but they have many supporters. The Yellow Vests movement, which was sparked by growing social and economic inequality and for months remained a major problem for President Emmanuel Macron, is among them.

There is also a component of racism in why the proposed law sparked so much anger. Police abuse of people of color became more visible thanks to the spread of mobile phones with good cameras and social media.

PARIS – Un #GiletJaune bloque le canon à eau (qui semble moins puissant que d’habitude).



Gaz et matraque utilisés par les CRS. pic.twitter.com/l6e6GeQhHt — Clément Lanot (@ClementLanot) November 28, 2020

🔴Nouveaux affrontements en cours comme ici au niveau de la rue de la Bastille. Les forces de l’ordre reçoivent de nombreux projectiles et doivent charger. #StopLoiSecuriteGlobale #Paris #MarcheDesLibertes #France pic.twitter.com/6Dvs2ssMiT — Charles Baudry (@CharlesBaudry) November 28, 2020

One such incident, which was filmed on CCTV rather than a personal device, went viral this week after the footage was leaked online. It showed French police beat and racially abuse a black man, apparently for not wearing a face mask.

Police have also been slammed for their heavy-handed tactics in clearing a migrant camp in central Paris earlier this week.

Within 12 months, over 100 million people will be dead from starvation. The Third World is purposely being collapsed by the globalists in order to establish UN control of Western Civilization.",InfoWars,-1
"John Brennan Frets over ‘Criminal, Reckless’ Killing of Iran Nuclear Scientist",[],"Have an important tip? Let us know. Email us here.

Keep up to date with our latest:

Obama-era CIA Director John Brennan on Friday lashed out at the killing of the head of Iran’s nuclear program, Mohsen Fakhrizadeh, labeling his death a “criminal act.”

Iran announced that Fakhrizadeh was assassinated in Damavand Friday afternoon. Images of the scene show two vehicles, one with extensive fire damage and the other riddled with bullet holes. Iranian Foreign Minister Mohammad Javad Zarif appeared to blame Israel for the nuclear expert’s killing.

“This was a criminal act & highly reckless. It risks lethal retaliation & a new round of regional conflict,” Brennan wrote of Fakhrizadeh’s death. “Iranian leaders would be wise to wait for the return of responsible American leadership on the global stage & to resist the urge to respond against perceived culprits.”

This was a criminal act & highly reckless. It risks lethal retaliation & a new round of regional conflict.

Iranian leaders would be wise to wait for the return of responsible American leadership on the global stage & to resist the urge to respond against perceived culprits. https://t.co/0uZhyBTM3S — John O. Brennan (@JohnBrennan) November 27, 2020

Dr. Nick Begich guest hosts The Alex Jones Show to break down what it means to be ‘Made in the Image of the Creator.’

“I do not know whether a foreign government authorized or carried out the the [sic] murder of Fakhrizadeh,” he continued. “Such an act of state-sponsored terrorism would be a flagrant violation of international law & encourage more governments to carry out lethal attacks against foreign officials.”

“These assassinations are far different than strikes against terrorist leaders & operatives of groups like al-Qaida & Islamic State, which are not sovereign states. As illegitimate combatants under international law, they can be targeted in order to stop deadly terrorist attacks,” he concluded.

Read more",InfoWars,-1
"Black Nationalist Instagram Page Actually Owned By White British Female, BLM Absolutely Livid",[],"Have an important tip? Let us know. Email us here.

Keep up to date with our latest:

“Independent Black Businesses” was created this year and routinely posts photos of “black-owned businesses” accompanied by emojis and phraseology associated with black media activists, while soliciting PayPal and Patreon donations from followers.

“Welcome to @independentblackbusinesses . A platform to share, promote, celebrate and support Independent Black Businesses with a mission to dismantle Systemic Racism.

If you are white, please shop mindfully and support Independent Black Business Owners,” the page’s first post reads.

On November 23, the page made an out-of-character post that revealed the page’s owner is actually a white female from the U.K. named “Helen.”

Owen Shroyer guest hosts The Alex Jones Show to break down how social justice warriors and Covid ruined Thanksgiving 2020.

“It has been brought to my attention recently that there has been some confusion over the face behind @independentblackbusinesses so I wanted to be open and clarify that I, (Helen) am White,” the account stated.

The account also apologized for using non-white emoticons after realizing that “using emoticons that differ to your own skin colour can be a form of digital blackface and digital cultural appropriation.”

When the post first began to receive attention, the top comments showcased feelings of anger and betrayal by black nationalists who had been led to believe that the page was managed by a woke black woman.

“So you’ve had this page for almost six months, you’ve posted over 100 times and you never thought it was important to highlight that you’re a white woman” one comment read, while another stated, “For days, I was speaking openly with you about a difficult issue that was affecting me as a Black person. At no point during our messages did you find an opportunity to say ‘I am actually white and I stand with you’.”

Over the past few days, however, several of those comments have mysteriously disappeared and been replaced with messages of support that have been been liked by the owner of “Independent Black Businesses.”

When the page tried to resume posting its usual content, however, the comments section was flooded with negative messages.

One user noted, “You have responded to many of the supportive and congratulatory comments on your last post but have failed to reply to many of the comments calling your actions into question and asking for accountability.”

Independent Black Businesses has not made any further posts this week, and seemingly has not replied to any of the angry comments from jilted fans.",InfoWars,-1
Infowars Article,[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
Communism Survivor: Biden’s Authoritarian Platform “All Too Familiar”,[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
Breaking! Hospital Executive Says 2nd Wave Is A HOAX: 90% of COVID Beds Are Empty,[],"Have an important tip? Let us know. Email us here.

Keep up to date with our latest:

Alex Jones breaks down the bombshell admission by a hospital executive that the so-called “second wave” of the China Virus is a total hoax, much like the rest of the pandemic hysteria.

The whistleblower from the University of Pittsburgh Medical Center, which operates a network of 35 hospitals in western Pennsylvania, described how the latest “surge” of Covid cases was overblown by the media.

During this period, he said, hospitalizations increased from 96 beds to 600 beds, where the patients were kept in observation overnight and no deaths resulted.

However, the media will report that there was a 600% increase in hospitalizations to make it seem more dire and to justify another lockdown.

For example, if you start with 5 patients to 25, the media will say there was a 500% increase in cases — sounds terrifying, right?

But the reality is, no deaths resulted from 600 hospitalized patients, so another lockdown would be unnecessary and not worth the economic devastation.",InfoWars,-1
America’s Collision Course With Communism,[],"Have an important tip? Let us know. Email us here.

Keep up to date with our latest:

From 1958 to 1962 the Chinese Communist Party engaged in a movement known as the Great Leap Forward.

Chairman Mao essentially condensed the agrarian class into communes that would collectivize production.

Anyone objecting to this cultural domination was branded as a counter revolutionary.

More than 45 million people died as a result of the Great Leap Forward, and The Great Chinese Famine was the largest in human history.

Fast forward to 2020, where Joe Biden, a CCP puppet, is threatening the prospect of leading us into war if America doesn’t succumb to the totalitarian demands of the Rockefeller’s orchestrated Chinese Century.",InfoWars,-1
A Very Alex Jones Thanksgiving Special! (Must Watch),[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
The Republic Is Falling!,[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
Post-Thanksgiving Message From Alex Jones,[],"Have an important tip? Let us know. Email us here.

Keep up to date with our latest:

Alex Jones explains why the left wants you to be alone and miserable in this powerful post-Thanksgiving message. Share this link!",InfoWars,-1
Republicans Prove Massive Election Fraud By Democrats,[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
"Democrats Announce Permanent Martial Law, End of The United States",[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
Infowars Article,[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
Infowars Article,[],"Keep up to date with our latest:

Have an important tip? Let us know. Email us here.",InfoWars,-1
Biden’s “Planned-Opolis” Future Will Enslave America,[],"Have an important tip? Let us know. Email us here.

Keep up to date with our latest:

An academic paper released in April of this year outlines how smart cities and artificial intelligence will be used for “enforcement of guidelines, rules and government orders to contain such future outbreaks“

Under a Biden Presidency, the long-standing plans of globalists to usher in “Planned-Opolis” cities will be realized.

A recent headline suggested that Biden will move forward with the smart city plan: “The Biden Administration Could Be Good for Smart Cities”:

“In general, Biden’s campaign rhetoric has tended to signal good things for urban tech initiatives. The president-elect has promised to “encourage innovation and launch smarter cities” — with a particular eye on transportation.”

While they are promoted as a futuristic vision of utopia, smart cities around the world utilized smart city technology as “command and control centers” to enforce tyrannical COVID lockdowns. As part of the United Nations Agenda 2030, the world is moving to construct the cities.

In 2008, OTN reported on the testing of smart cities in South Korea. Bill Gates’ Microsoft played a key role in developing the technology.

South Korea was chosen for the test because, in the words of the city’s developers, “There is an historical expectation of less privacy.” The New York Times reported:

“Much of this technology was developed in U.S. research labs, but there are fewer social and regulatory obstacles to implementing them in Korea,” said Mr. Townsend [a research director at the Institute for the Future in Palo Alto, California], who consulted on Seoul’s own U-city plan, known as Digital Media City. “There is an historical expectation of less privacy. Korea is willing to put off the hard questions to take the early lead and set standards.”

An academic paper released in April of this year outlines how smart cities and artificial intelligence will be used for “enforcement of guidelines, rules and government orders to contain such future outbreaks“. The paper concludes that, “The proposed architecture and AI assisted applications… can be used to effectively and timely enforce social distancing community measures, and optimize the use of resources in critical situations.”

China is building “COVID-proof” cities “with future lockdowns in mind“.

India utilized its Varanasi smart city to enforce the COVID lockdown:

“To keep a tight vigil on the movement of people during the lockdown and tab on home-quarantined people infected with covid-19, Varanasi, the PM’s own constituency, is using CCTVs and geographic information system (GIS) technology accessed through its integrated command and control centre (ICCC) set up under the smart city mission.”

Proud Boys leader Enrique Tarrio joins The Alex Jones Show to expose the leftist idealism taking hold in America, and how closely it resembles the militant authoritarian communism his family had to flee from in Cuba.",InfoWars,-1
